elapsed_millisecs; head_x; head_y; head_z; hand_tip_right_x; hand_tip_right_y; hand_tip_right_z; thumb_right_x; thumb_right_y; thumb_right_z; hand_right_x; hand_right_y; hand_right_z; wrist_right_x; wrist_right_y; wrist_right_z; elbow_right_x; elbow_right_y; elbow_right_z; shoulder_right_x; shoulder_right_y; shoulder_right_z; spine_shoulder_x; spine_shoulder_y; spine_shoulder_z; neck_x; neck_y; neck_z; shoulder_left_x; shoulder_left_y; shoulder_left_z; elbow_left_x; elbow_left_y; elbow_left_z; wrist_left_x; wrist_left_y; wrist_left_z; hand_left_x; hand_left_y; hand_left_z; hand_tip_left_x; hand_tip_left_y; hand_tip_left_z; thumb_left_x; thumb_left_y; thumb_left_z; spine_mid_x; spine_mid_y; spine_mid_z; spine_base_x; spine_base_y; spine_base_z; hip_right_x; hip_right_y; hip_right_z; hip_left_x; hip_left_y; hip_left_z; knee_right_x; knee_right_y; knee_right_z; knee_left_x; knee_left_y; knee_left_z; ankle_right_x; ankle_right_y; ankle_right_z; ankle_left_x; ankle_left_y; ankle_left_z; foot_right_x; foot_right_y; foot_right_z; foot_left_x; foot_left_y; foot_left_z;
4348; 0,1063481; 0,9222984; 1,85315; 0,6414078; 0,9301771; 1,728419; ; ; ; 0,6390578; 0,8455218; 1,719388; 0,6254766; 0,7716982; 1,73533; 0,5235565; 0,5769652; 1,837723; 0,2871776; 0,6053607; 1,845324; 0,08721964; 0,6726821; 1,847859; 0,08639261; 0,7529499; 1,844839; -0,1085314; 0,6065206; 1,841012; -0,3401349; 0,5394957; 1,84854; -0,4443141; 0,7269702; 1,764825; -0,4612544; 0,7975761; 1,753143; -0,4525307; 0,8898831; 1,783688; -0,4196965; 0,8197162; 1,717818; 0,08940534; 0,4214243; 1,847387; 0,0921053; 0,06927466; 1,830871; 0,1708575; 0,06687754; 1,788304; 0,0092044; 0,06876642; 1,789536; 0,1788908; -0,4405726; 1,812118; 0,009405091; -0,4281232; 1,810006; 0,1548248; -0,7794594; 1,820665; 0,009957724; -0,7765685; 1,813679; 0,158385; -0,8274021; 1,723257; -0,004836014; -0,8270051; 1,708223; 
4382; 0,1058988; 0,9211529; 1,849138; 0,6668363; 0,906858; 1,734405; ; ; ; 0,6601931; 0,821591; 1,724879; 0,6505133; 0,7379504; 1,743889; 0,5198739; 0,5546103; 1,851126; 0,2867615; 0,6049684; 1,844621; 0,08678292; 0,6724107; 1,84616; 0,08594132; 0,7526498; 1,843033; -0,109289; 0,607; 1,841857; -0,3389891; 0,5292124; 1,856416; -0,4600114; 0,7101681; 1,772933; -0,4798426; 0,7724523; 1,758898; -0,4767357; 0,8650907; 1,790805; -0,4385459; 0,7963543; 1,717973; 0,08902907; 0,4213405; 1,846177; 0,09194027; 0,06941891; 1,830858; 0,1705965; 0,06702337; 1,788323; 0,009110079; 0,06888903; 1,789488; 0,1788696; -0,440403; 1,812212; 0,009365388; -0,4279006; 1,810076; 0,1548082; -0,779502; 1,820638; 0,00983768; -0,7766699; 1,813701; 0,1585697; -0,8278779; 1,721761; -0,00491416; -0,8271137; 1,708212; 
4416; 0,1051136; 0,9207725; 1,845758; 0,679894; 0,8759504; 1,734525; ; ; ; 0,6759845; 0,7907271; 1,72984; 0,6598886; 0,7204025; 1,748594; 0,5171999; 0,5388645; 1,86022; 0,2865061; 0,604679; 1,844377; 0,0865275; 0,6717391; 1,84378; 0,08570717; 0,751886; 1,840319; -0,109845; 0,6076803; 1,842942; -0,3378898; 0,514903; 1,866088; -0,4812132; 0,6723494; 1,779638; -0,4945999; 0,7099293; 1,76533; -0,52034; 0,7974199; 1,802478; -0,4614829; 0,7439179; 1,719488; 0,08873661; 0,4210163; 1,84481; 0,0917789; 0,0694862; 1,830878; 0,170353; 0,06705933; 1,788379; 0,009007921; 0,06896384; 1,789471; 0,1788983; -0,4404395; 1,812225; 0,008879618; -0,4270433; 1,810352; 0,1547911; -0,7793161; 1,820784; 0,009900998; -0,7765332; 1,813956; 0,1585534; -0,8277802; 1,721757; -0,00433055; -0,826457; 1,709878; 
4450; 0,1044061; 0,9200295; 1,843001; 0,7079177; 0,8201542; 1,740227; ; ; ; 0,6878029; 0,7381608; 1,734014; 0,672905; 0,6747872; 1,75805; 0,5115916; 0,5251594; 1,866424; 0,2853589; 0,6035705; 1,843369; 0,08628289; 0,6709749; 1,84156; 0,08548257; 0,7511157; 1,837928; -0,1099196; 0,6077099; 1,843198; -0,3344951; 0,4993551; 1,873666; -0,4833442; 0,6497466; 1,783008; -0,5028993; 0,7006981; 1,767853; -0,5258003; 0,7881451; 1,801385; -0,4661437; 0,729983; 1,720622; 0,08843358; 0,4203874; 1,843219; 0,09159497; 0,0693858; 1,830786; 0,1701132; 0,0669245; 1,788229; 0,008865561; 0,06887597; 1,789405; 0,1789016; -0,4404586; 1,812213; 0,008864726; -0,4270444; 1,810365; 0,15488; -0,7792609; 1,820679; 0,009909515; -0,776831; 1,814229; 0,1585591; -0,8277944; 1,721673; -0,004467032; -0,8269286; 1,70944; 
4483; 0,104055; 0,9194359; 1,840859; 0,7141227; 0,7941091; 1,74387; ; ; ; 0,6946373; 0,7131925; 1,735732; 0,6735832; 0,6364546; 1,762266; 0,5042621; 0,5065091; 1,873424; 0,2846319; 0,6031411; 1,842925; 0,08610543; 0,670551; 1,839889; 0,08527447; 0,7507064; 1,836164; -0,1098872; 0,6076553; 1,84356; -0,3282683; 0,4829044; 1,87928; -0,4852712; 0,6230358; 1,784984; -0,5044963; 0,6647524; 1,768007; -0,5327414; 0,742047; 1,806429; -0,4689532; 0,697095; 1,720086; 0,08832613; 0,4199893; 1,841908; 0,09154619; 0,06931765; 1,830666; 0,1700387; 0,06683555; 1,788099; 0,008836512; 0,06881054; 1,789269; 0,1788942; -0,4407189; 1,812242; 0,008673404; -0,4264214; 1,810221; 0,1548784; -0,7792611; 1,820704; 0,009910326; -0,7768453; 1,8142; 0,158523; -0,8279268; 1,72118; -0,004491196; -0,8269224; 1,709429; 
4515; 0,1033412; 0,9187444; 1,838705; 0,7205697; 0,75486; 1,741597; ; ; ; 0,6961622; 0,6767637; 1,734441; 0,6743513; 0,6119221; 1,761232; 0,4901558; 0,4852664; 1,879102; 0,2832781; 0,6023006; 1,842607; 0,08590635; 0,6697152; 1,838385; 0,08507147; 0,7499016; 1,834563; -0,1095913; 0,6072028; 1,843884; -0,3205152; 0,4642628; 1,884869; -0,4839895; 0,5943262; 1,786099; -0,5029095; 0,6368421; 1,769174; -0,5357206; 0,7242611; 1,800258; -0,4658928; 0,6709545; 1,718697; 0,08812721; 0,4191263; 1,840738; 0,09134693; 0,06882393; 1,830487; 0,1697986; 0,06630258; 1,787909; 0,008674579; 0,06833427; 1,789074; 0,1779302; -0,4427325; 1,812315; 0,008797894; -0,4266782; 1,810206; 0,1549449; -0,7791598; 1,82076; 0,009837521; -0,7768484; 1,814096; 0,1584695; -0,8279551; 1,72112; -0,004524692; -0,8271527; 1,709137; 
4549; 0,1025783; 0,918009; 1,837098; 0,7166594; 0,7226036; 1,73635; ; ; ; 0,6948906; 0,6446779; 1,733051; 0,6724104; 0,5777385; 1,76026; 0,4816054; 0,4684897; 1,884204; 0,2816063; 0,6012421; 1,842515; 0,085779; 0,669364; 1,837599; 0,08492704; 0,7495874; 1,833808; -0,1086047; 0,6064423; 1,844473; -0,3127496; 0,4485734; 1,889115; -0,4802107; 0,5708202; 1,786146; -0,4984563; 0,6118977; 1,771463; -0,5312489; 0,6935933; 1,800302; -0,4588096; 0,6588679; 1,722611; 0,0880494; 0,4186847; 1,839891; 0,09128655; 0,06851395; 1,830172; 0,1697625; 0,06610496; 1,787612; 0,008583074; 0,06786613; 1,788705; 0,1780474; -0,4422953; 1,812347; 0,008745063; -0,4266247; 1,810239; 0,1549555; -0,7790683; 1,821255; 0,009841023; -0,7766692; 1,814156; 0,1585015; -0,8272762; 1,721904; -0,004504253; -0,827131; 1,709044; 
4582; 0,1022069; 0,9174289; 1,835932; 0,7144163; 0,6805411; 1,731021; ; ; ; 0,6881177; 0,6054046; 1,73038; 0,6550349; 0,5520987; 1,765208; 0,4746349; 0,4497745; 1,88875; 0,2799741; 0,599821; 1,842035; 0,08577856; 0,6689501; 1,836943; 0,08494636; 0,7492129; 1,833199; -0,1070751; 0,6051946; 1,844492; -0,2938818; 0,4267507; 1,89289; -0,465792; 0,5407593; 1,786875; -0,4889614; 0,5845201; 1,767395; -0,5236012; 0,6631553; 1,794586; -0,4504401; 0,6310096; 1,721046; 0,08796872; 0,4181673; 1,839114; 0,09105547; 0,06803893; 1,829719; 0,1696162; 0,06571087; 1,787237; 0,008257995; 0,06730047; 1,788136; 0,1781414; -0,4426344; 1,812287; 0,008797074; -0,4265324; 1,810231; 0,1550095; -0,7789698; 1,821516; 0,009510322; -0,7764173; 1,814061; 0,1583019; -0,8270825; 1,722589; -0,003837763; -0,8263438; 1,711517; 
4616; 0,1020404; 0,9171324; 1,835449; 0,7025061; 0,6445534; 1,719731; ; ; ; 0,6776618; 0,5702952; 1,72574; 0,6417267; 0,5150331; 1,763857; 0,4652279; 0,4307735; 1,892446; 0,2777833; 0,5980626; 1,841376; 0,08568567; 0,6681905; 1,836084; 0,08483922; 0,748524; 1,832411; -0,1025188; 0,6015009; 1,842175; -0,2838111; 0,414029; 1,89419; -0,4560694; 0,5232936; 1,782895; -0,4803182; 0,5697189; 1,764562; -0,5138568; 0,663811; 1,778412; -0,437952; 0,5912222; 1,712484; 0,08792114; 0,4172059; 1,838053; 0,09099409; 0,06697996; 1,828857; 0,169713; 0,06492925; 1,786376; 0,008013624; 0,06592418; 1,787231; 0,1784478; -0,4435893; 1,812052; 0,009052807; -0,4283518; 1,810369; 0,1549687; -0,7786822; 1,821807; 0,00954577; -0,7764374; 1,814147; 0,1583034; -0,8271855; 1,722791; -0,003944403; -0,8264405; 1,711486; 
4649; 0,1018631; 0,9170693; 1,835313; 0,6892525; 0,6172848; 1,70698; ; ; ; 0,6619081; 0,5358405; 1,719783; 0,6283904; 0,4855217; 1,757869; 0,4458933; 0,4148081; 1,895331; 0,2756734; 0,5963964; 1,840659; 0,08547819; 0,6679674; 1,835776; 0,08462635; 0,7483492; 1,832183; -0,1010469; 0,5996556; 1,841339; -0,2721085; 0,4015815; 1,893686; -0,4436695; 0,5025613; 1,772383; -0,4670021; 0,5483215; 1,756472; -0,5005346; 0,6364184; 1,765985; -0,4221759; 0,5645249; 1,699826; 0,08774942; 0,4167943; 1,837424; 0,09089304; 0,06627994; 1,827948; 0,1697458; 0,06427466; 1,785186; 0,007805977; 0,0652015; 1,786537; 0,1788066; -0,4426565; 1,811718; 0,00897717; -0,4271978; 1,810024; 0,1549903; -0,7786847; 1,821781; 0,009896865; -0,7762563; 1,81423; 0,1582555; -0,8268641; 1,72286; -0,003925747; -0,8260726; 1,711821; 
4683; 0,1015403; 0,9168444; 1,835094; 0,6761448; 0,5656013; 1,700313; ; ; ; 0,6418258; 0,5020072; 1,711447; 0,6086588; 0,4503544; 1,744836; 0,4236292; 0,3987613; 1,900689; 0,2744186; 0,595179; 1,840218; 0,08528563; 0,6677827; 1,835613; 0,08443411; 0,7482128; 1,832076; -0,1004489; 0,5982072; 1,841169; -0,2568006; 0,3909994; 1,892922; -0,4272093; 0,4872266; 1,76533; -0,4494526; 0,532937; 1,745793; -0,4833062; 0,6128788; 1,745521; -0,4016473; 0,546526; 1,693555; 0,0875597; 0,4164128; 1,837036; 0,09071114; 0,06555304; 1,82733; 0,1696543; 0,06370964; 1,78443; 0,007534652; 0,06431319; 1,786037; 0,1789415; -0,442654; 1,811597; 0,008972155; -0,4272025; 1,810024; 0,1550385; -0,7785137; 1,821783; 0,009909677; -0,7762212; 1,814304; 0,1582803; -0,8269203; 1,722938; -0,00384702; -0,8259439; 1,711826; 
4716; 0,1013201; 0,9166762; 1,834969; 0,6526406; 0,5367887; 1,680333; ; ; ; 0,6144937; 0,4687039; 1,701256; 0,5855725; 0,4143965; 1,73244; 0,4128449; 0,386385; 1,900707; 0,2736109; 0,5942786; 1,83992; 0,08516799; 0,6675877; 1,835463; 0,08431378; 0,7480663; 1,831987; -0,09953942; 0,5961258; 1,840799; -0,2396131; 0,3812194; 1,890211; -0,4064334; 0,4710873; 1,748043; -0,4263267; 0,5104508; 1,73244; -0,4653486; 0,5894481; 1,732198; -0,3785482; 0,5374258; 1,6785; 0,08747122; 0,4160309; 1,836632; 0,09067372; 0,06487626; 1,826636; 0,1697281; 0,06309982; 1,783351; 0,007411247; 0,06358712; 1,785627; 0,1785954; -0,442994; 1,811505; 0,009001953; -0,4275423; 1,810023; 0,1551887; -0,7782734; 1,821785; 0,00969061; -0,7759466; 1,814288; 0,1582133; -0,826806; 1,722923; -0,003152528; -0,8248376; 1,713736; 
4749; 0,101115; 0,9165664; 1,835069; 0,6210373; 0,5164011; 1,661184; ; ; ; 0,5840855; 0,4483309; 1,687044; 0,5620977; 0,4011458; 1,723841; 0,4046138; 0,3759766; 1,897715; 0,2727683; 0,5936524; 1,839831; 0,08508512; 0,667457; 1,835449; 0,08422586; 0,7479498; 1,832023; -0,09896354; 0,5945321; 1,840639; -0,2228123; 0,3744545; 1,888111; -0,3748814; 0,4253442; 1,714233; -0,3987357; 0,4882128; 1,717265; -0,442407; 0,5699488; 1,710976; -0,3513362; 0,518827; 1,671467; 0,08737107; 0,4158008; 1,836411; 0,09051166; 0,06446575; 1,826047; 0,1696452; 0,0627855; 1,782478; 0,007185771; 0,0631058; 1,78526; 0,1783997; -0,4419844; 1,810939; 0,009010427; -0,4276477; 1,810023; 0,1551434; -0,7782952; 1,821873; 0,009830936; -0,7757311; 1,814275; 0,1582131; -0,826794; 1,722937; -0,003158793; -0,8248283; 1,713738; 
4783; 0,1008026; 0,9167057; 1,835595; 0,5870625; 0,4828683; 1,648362; ; ; ; 0,5454307; 0,4203613; 1,677262; 0,5260399; 0,3644923; 1,701205; 0,3892224; 0,3684275; 1,894992; 0,2722899; 0,5933943; 1,839696; 0,08505051; 0,667375; 1,835576; 0,08416668; 0,7478693; 1,832289; -0,09845299; 0,5937095; 1,840401; -0,1979595; 0,3689364; 1,890616; -0,3425587; 0,4153617; 1,708614; -0,3673699; 0,4739598; 1,701046; -0,416188; 0,550243; 1,689066; -0,3187507; 0,5090834; 1,661556; 0,08736113; 0,4156733; 1,836357; 0,09050642; 0,06405076; 1,825561; 0,1696602; 0,06242658; 1,781893; 0,007162522; 0,06267092; 1,784891; 0,1788046; -0,4406661; 1,810577; 0,008962428; -0,427583; 1,809983; 0,1552791; -0,7780879; 1,822109; 0,009913638; -0,7756719; 1,814267; 0,1580559; -0,8258818; 1,724306; -0,003212921; -0,8248051; 1,71378; 
4815; 0,100576; 0,9165568; 1,836287; 0,5478441; 0,4820245; 1,628498; ; ; ; 0,5097029; 0,4128035; 1,662212; 0,4941983; 0,356036; 1,696162; 0,3672666; 0,3616275; 1,897044; 0,2718517; 0,5932025; 1,839583; 0,08506107; 0,667316; 1,835686; 0,08418141; 0,7478016; 1,832513; -0,09780085; 0,5942973; 1,840703; -0,1837738; 0,3658631; 1,891192; -0,3211691; 0,4253065; 1,707331; -0,332748; 0,4669658; 1,68445; -0,3800328; 0,5407008; 1,664148; -0,2829727; 0,5098613; 1,663385; 0,08736762; 0,4156242; 1,836326; 0,09048535; 0,06393106; 1,825274; 0,1696102; 0,06230757; 1,78167; 0,007176681; 0,06256519; 1,784556; 0,1789338; -0,4410979; 1,810284; 0,00958124; -0,4307199; 1,809976; 0,1553072; -0,7780194; 1,821988; 0,009921534; -0,7756921; 1,814235; 0,1578772; -0,8260536; 1,72342; -0,003240583; -0,824885; 1,713741; 
4848; 0,1004591; 0,9164441; 1,837721; 0,5150672; 0,4830176; 1,611663; ; ; ; 0,4725279; 0,4109313; 1,649472; 0,4569692; 0,367422; 1,682056; 0,3524217; 0,3598435; 1,896028; 0,2704943; 0,5928234; 1,839373; 0,0850343; 0,6673146; 1,835966; 0,08413122; 0,7478579; 1,833019; -0,09689866; 0,5941363; 1,840158; -0,1697256; 0,3620312; 1,889914; -0,2789707; 0,425591; 1,688369; -0,2995533; 0,4695347; 1,667635; -0,3458831; 0,5430005; 1,642285; -0,246306; 0,4987204; 1,64255; 0,08736913; 0,4155854; 1,836322; 0,09050617; 0,06364639; 1,824908; 0,1696503; 0,06197978; 1,781355; 0,007175663; 0,0623434; 1,784158; 0,1790722; -0,4427623; 1,809807; 0,009581415; -0,4297205; 1,809561; 0,1553805; -0,7781669; 1,821846; 0,009917316; -0,7757312; 1,814395; 0,1580059; -0,8269621; 1,721043; -0,003482801; -0,8251697; 1,713838; 
4883; 0,100337; 0,916226; 1,839025; 0,4652629; 0,4811482; 1,597618; ; ; ; 0,432708; 0,410073; 1,638687; 0,4206788; 0,3748003; 1,668475; 0,3420904; 0,3589408; 1,894323; 0,2696433; 0,5926408; 1,839363; 0,08514048; 0,6672827; 1,83635; 0,08425752; 0,7478563; 1,833632; -0,096105; 0,5939773; 1,839799; -0,1631804; 0,360134; 1,887668; -0,246565; 0,4274855; 1,674755; -0,2576104; 0,4646194; 1,653515; -0,3009441; 0,531877; 1,620366; -0,2050151; 0,5030662; 1,639214; 0,08741793; 0,4155442; 1,836333; 0,09061268; 0,06350284; 1,82461; 0,1697204; 0,06186497; 1,781119; 0,007314178; 0,06218271; 1,783816; 0,1796302; -0,4408312; 1,808762; 0,009693349; -0,4297717; 1,809299; 0,1556515; -0,7773246; 1,821975; 0,01004011; -0,775687; 1,814326; 0,1576741; -0,82665; 1,722536; -0,003634652; -0,8254092; 1,713462; 
4915; 0,1003946; 0,9162872; 1,840534; 0,4224542; 0,4802346; 1,583026; ; ; ; 0,3892355; 0,4148994; 1,63001; 0,3800782; 0,3791904; 1,653952; 0,3343884; 0,3616147; 1,888114; 0,2693346; 0,5926053; 1,839376; 0,08519644; 0,6673513; 1,836657; 0,08428911; 0,7480087; 1,834127; -0,09468735; 0,5939707; 1,83931; -0,15357; 0,3596874; 1,877448; -0,211016; 0,4490891; 1,652163; -0,2214762; 0,4708045; 1,642012; -0,2583009; 0,5399755; 1,605494; -0,1652678; 0,5048988; 1,630333; 0,08749557; 0,4155056; 1,836332; 0,0909497; 0,06319477; 1,824184; 0,1700712; 0,06148435; 1,780664; 0,007616544; 0,06196041; 1,783438; 0,1797598; -0,4413812; 1,808542; 0,009855344; -0,4299847; 1,809206; 0,1558359; -0,7773916; 1,821825; 0,01011919; -0,7757028; 1,814111; 0,1576098; -0,8267835; 1,722542; -0,004019205; -0,8258135; 1,712504; 
4948; 0,1007815; 0,9167638; 1,842659; 0,3739174; 0,4978689; 1,570529; ; ; ; 0,3475221; 0,4307974; 1,620505; 0,3452032; 0,3978789; 1,63133; 0,316738; 0,3561715; 1,865135; 0,2690126; 0,59242; 1,83939; 0,08534459; 0,6672469; 1,837077; 0,0844461; 0,747933; 1,834722; -0,09212133; 0,5946317; 1,838033; -0,1447085; 0,3570054; 1,866979; -0,1870846; 0,4497285; 1,64665; -0,1852955; 0,4790684; 1,632764; -0,2170433; 0,5508018; 1,592792; -0,1318412; 0,5071068; 1,637875; 0,08762017; 0,4153626; 1,836363; 0,09114964; 0,06286151; 1,823848; 0,170239; 0,06117879; 1,780431; 0,007839371; 0,06162082; 1,782997; 0,1800839; -0,4399616; 1,807889; 0,01000639; -0,4298754; 1,809062; 0,1557925; -0,7761838; 1,821359; 0,01021612; -0,7755256; 1,813881; 0,1578161; -0,8264113; 1,723152; -0,004013665; -0,8258044; 1,712256; 
4983; 0,1012239; 0,9169849; 1,845544; 0,3340693; 0,5211865; 1,564746; ; ; ; 0,3104118; 0,448777; 1,613572; 0,3076337; 0,4341605; 1,621527; 0,2923095; 0,2770968; 1,840819; 0,2650792; 0,5935687; 1,838804; 0,08549868; 0,6670568; 1,837972; 0,08458256; 0,7477546; 1,835926; -0,08751567; 0,5963305; 1,835399; -0,1408865; 0,3467008; 1,861946; -0,1504118; 0,4564711; 1,637771; -0,1490478; 0,4877579; 1,626502; -0,1743035; 0,5620582; 1,581984; -0,09680859; 0,5086788; 1,642445; 0,08775958; 0,4152083; 1,836506; 0,0913495; 0,06265434; 1,823603; 0,1704002; 0,06097304; 1,780267; 0,008071744; 0,06142758; 1,782669; 0,1799312; -0,4400475; 1,807822; 0,01025746; -0,4301169; 1,808889; 0,1557533; -0,7759979; 1,821452; 0,01016444; -0,7755575; 1,813853; 0,1575319; -0,8257426; 1,723597; -0,003993449; -0,8258122; 1,712249; 
5016; 0,1017419; 0,9171194; 1,847432; 0,2950423; 0,536352; 1,564675; ; ; ; 0,2776963; 0,4651015; 1,613183; 0,2874413; 0,4510197; 1,614456; 0,300033; 0,3284887; 1,81817; 0,262703; 0,5947848; 1,8373; 0,08517126; 0,6668412; 1,839229; 0,08416834; 0,7475809; 1,837416; -0,07796989; 0,6006294; 1,831756; -0,1423742; 0,3428511; 1,855779; -0,1196171; 0,4681574; 1,632713; -0,1129031; 0,4945085; 1,629306; -0,1330036; 0,567196; 1,584227; -0,04127928; 0,495989; 1,706143; 0,08767433; 0,4149619; 1,836932; 0,09133911; 0,06248188; 1,823615; 0,1703331; 0,06074493; 1,780287; 0,008103416; 0,06130088; 1,78268; 0,1800605; -0,440567; 1,807811; 0,01055163; -0,4304797; 1,808807; 0,1557633; -0,7759915; 1,821399; 0,01006057; -0,7756251; 1,813815; 0,1574885; -0,8257862; 1,723691; -0,003966595; -0,8257987; 1,711704; 
5049; 0,1019843; 0,9170511; 1,848489; 0,2625682; 0,5620886; 1,567023; ; ; ; 0,249828; 0,4880803; 1,613368; 0,2608367; 0,4484025; 1,617139; 0,3038207; 0,3304892; 1,819607; 0,2580296; 0,5990498; 1,835073; 0,08785767; 0,6678256; 1,846063; 0,08745293; 0,7490665; 1,846185; -0,05598601; 0,6023194; 1,820097; -0,1435565; 0,3408794; 1,846987; -0,09735647; 0,4748756; 1,632567; -0,09131741; 0,5241864; 1,62102; -0,106662; 0,594335; 1,580085; -0,03303379; 0,5198931; 1,626367; 0,08883397; 0,4149177; 1,838951; 0,09155025; 0,06221763; 1,823456; 0,1706091; 0,06028925; 1,77993; 0,008253378; 0,06117681; 1,782651; 0,1800352; -0,4426562; 1,807982; 0,01061651; -0,4305048; 1,808778; 0,1558404; -0,7768841; 1,820894; 0,01006895; -0,7756288; 1,813818; 0,1578727; -0,8263707; 1,722304; -0,003954041; -0,8257626; 1,711743; 
5083; 0,102248; 0,9171575; 1,85053; 0,2419433; 0,5769553; 1,570261; ; ; ; 0,2321977; 0,5101542; 1,612808; 0,1819691; 0,4917811; 1,656249; 0,3055073; 0,3302577; 1,819334; 0,2411831; 0,6094713; 1,828907; 0,08764164; 0,6676575; 1,8463; 0,08714595; 0,7488545; 1,846379; -0,05695225; 0,6018355; 1,820006; -0,1439623; 0,3410333; 1,838459; -0,1039146; 0,4917419; 1,675745; -0,07205427; 0,5375603; 1,621197; -0,08115236; 0,6037047; 1,584828; -0,06316426; 0,601608; 1,614; 0,08882171; 0,4148186; 1,839108; 0,09161825; 0,06213949; 1,823343; 0,1707478; 0,06017016; 1,779727; 0,008271199; 0,06114109; 1,782612; 0,1801094; -0,4428465; 1,808027; 0,01078199; -0,429989; 1,808603; 0,1558684; -0,7768334; 1,820798; 0,01006754; -0,77557; 1,813828; 0,1580053; -0,8267114; 1,721617; -0,00389063; -0,8255352; 1,711903; 
5115; 0,1023366; 0,9170681; 1,851672; 0,2237608; 0,5899328; 1,570982; ; ; ; 0,2195237; 0,5219904; 1,609826; 0,2241461; 0,5373551; 1,606608; 0,3147866; 0,3370153; 1,821041; 0,2441355; 0,6078247; 1,830322; 0,08761979; 0,6676378; 1,84632; 0,08710492; 0,7488184; 1,846379; -0,07235055; 0,604188; 1,827619; -0,1404492; 0,3521289; 1,813595; -0,09790961; 0,4939064; 1,671865; -0,05919395; 0,544432; 1,620861; -0,06878106; 0,6123739; 1,585028; -0,02957693; 0,5737697; 1,6695; 0,08883154; 0,414812; 1,839135; 0,09164418; 0,06214778; 1,823201; 0,1708246; 0,06018173; 1,779324; 0,008272218; 0,06114483; 1,782603; 0,180191; -0,4428371; 1,80797; 0,01092144; -0,4299237; 1,808513; 0,1558034; -0,77655; 1,820644; 0,01013653; -0,7755615; 1,813671; 0,1579655; -0,8267404; 1,721619; -0,004003714; -0,8255994; 1,711412; 
5148; 0,1023985; 0,9175118; 1,854267; 0,2135691; 0,5990232; 1,567302; ; ; ; 0,2126295; 0,5313898; 1,607852; 0,2213799; 0,5387043; 1,607091; 0,3192147; 0,3501979; 1,815681; 0,2482632; 0,6062897; 1,832094; 0,08755758; 0,6678201; 1,84677; 0,08702258; 0,7489362; 1,846706; -0,08163659; 0,6050571; 1,83358; -0,1410363; 0,3554967; 1,811684; -0,06287919; 0,5112861; 1,636245; -0,05127223; 0,5543736; 1,621992; -0,05281745; 0,6187609; 1,591332; 0,008396229; 0,5337129; 1,612032; 0,08887253; 0,4150922; 1,839623; 0,09165619; 0,06238493; 1,823245; 0,1708295; 0,06041843; 1,779327; 0,00828921; 0,06140106; 1,78272; 0,180704; -0,44206; 1,807809; 0,01097414; -0,4300317; 1,808491; 0,1557427; -0,7767736; 1,820723; 0,01019342; -0,7756441; 1,813645; 0,157965; -0,826734; 1,721933; -0,004185118; -0,8258952; 1,711078; 
5182; 0,1026059; 0,9178664; 1,856382; 0,20779; 0,6117754; 1,566524; ; ; ; 0,2066015; 0,5434796; 1,606569; 0,2502084; 0,490318; 1,661726; 0,3216366; 0,3529986; 1,812433; 0,2613653; 0,6003411; 1,835588; 0,08742654; 0,6681621; 1,847202; 0,08687206; 0,7492003; 1,847041; -0,09499186; 0,6061226; 1,83907; -0,1438351; 0,364043; 1,804677; -0,04986398; 0,6027804; 1,62031; -0,04851393; 0,6302834; 1,603882; -0,05013232; 0,6461199; 1,590914; -0,02125894; 0,6226663; 1,5947; 0,08884585; 0,4155559; 1,840085; 0,09162817; 0,06289587; 1,823299; 0,1707699; 0,06083901; 1,779342; 0,008295676; 0,0620137; 1,782857; 0,180604; -0,4400226; 1,807808; 0,01100945; -0,4286273; 1,808266; 0,1557501; -0,7766969; 1,820727; 0,01013329; -0,7755564; 1,813569; 0,1579315; -0,8266239; 1,722026; -0,00407149; -0,825796; 1,711393; 
5216; 0,1027479; 0,9179649; 1,857863; 0,1942621; 0,6276715; 1,56689; ; ; ; 0,2006338; 0,5580062; 1,604598; 0,2450655; 0,5001503; 1,655738; 0,3216689; 0,361229; 1,786185; 0,2827963; 0,5906244; 1,844057; 0,08729985; 0,6689867; 1,848213; 0,08667239; 0,749997; 1,848014; -0,09797524; 0,6055019; 1,839423; -0,1453428; 0,3751032; 1,788063; -0,08765528; 0,4479651; 1,688223; -0,03423092; 0,4991153; 1,655895; -0,004899582; 0,571688; 1,618406; 0,02244099; 0,4690582; 1,70615; 0,08892311; 0,416293; 1,840863; 0,09173245; 0,06339576; 1,823406; 0,1708499; 0,06114249; 1,779438; 0,008416912; 0,0627481; 1,783001; 0,1808321; -0,4400283; 1,80787; 0,01113648; -0,4283268; 1,808084; 0,1556811; -0,7767261; 1,820637; 0,01011348; -0,7755744; 1,813449; 0,1578671; -0,8267729; 1,721946; -0,004205885; -0,8259252; 1,710976; 
